id,event_date,event_summary,source_quote,core_sentence,category,event_type,intensity,actor_raw_names,actor_normalized_names,actor_countries,recipient_raw_names,recipient_normalized_names,recipient_countries,third_party_raw_names,third_party_normalized_names,third_party_countries,location_raw_names,location_normalized_names,location_countries,article_count,article_links
"1962ee2eaa75","2026-02-28","Iran launched a wave of missile and drone attacks against U.S. bases across the Middle East in retaliation for U.S.-Israeli missile strikes. The U.S. military reported that it successfully defended against these attacks, resulting in no casualties or injuries among American servicemembers, and minimal damage to U.S. installations.","No American servicemembers were killed or wounded in a wave of attacks Iran launched at U.S. bases across the Middle East in retaliation for the U.S.-Israeli missile strikes on the country on Feb. 28, the U.S. military announced hours later.","Iran ASSAULT U.S. military and American servicemembers","CONFLICT","ASSAULT","-0.9","Iran","Iran","Iran (80)","U.S. military; American servicemembers","United States military; U.S. service members","USA (185); USA (185)","","","","U.S. bases across the Middle East","","Unknown","1",""
"e2e9446b8d46","2026-02-28","The United States Central Command (CENTCOM) reported that Iran has been actively targeting civilians during its conflict with the US and Israel, contradicting claims made by Iranian officials. This statement followed a Security Council meeting in New York City where Iranian Ambassador Amir Saeid Iravani asserted that Iran only targets US military bases. The US Defense Department highlighted that attacks have occurred at various civilian locations, including airports in Dubai, Kuwait, and Iraq, as well as residential areas in Tel Aviv and Qatar.","'LIE,' the US Central Command account on X wrote Sunday. 'The Iranian Regime is actively targeting civilians and has attacked more than a dozen locations.'","Iran ACCUSE US military bases and civilians in Iran","CONFLICT","ACCUSE","-0.3","Iran","Iran","Iran (80)","US military bases; Civilians in Iran","U.S. military bases; Iranian civilians","USA (185); Iran (80)","United States Central Command (CENTCOM); US Defense Department; Israel","United States Central Command (CENTCOM); United States Department of Defense; Israel","USA (185); USA (185); Israel (83)","New York City; Dubai; Kuwait; Iraq; Tel Aviv; Qatar","","USA (185); UAE (182); Kuwait (91); Iraq (81); Israel (83); Qatar (139)","1",""
"5a2933e5821b","2026-02-28","Three American service members were killed and five others seriously wounded during U.S. military attacks on Iran. The casualties occurred as part of a major offensive, with the soldiers deployed to Kuwait overseeing supplies and logistics.","Three American service members have been killed and five others seriously wounded during the U.S. attacks on Iran, the military announced Sunday, marking the first American casualties in a major offensive that President Donald Trump said could likely lead to more losses in the coming weeks.","Iran ASSAULT American service members","CONFLICT","ASSAULT","-0.9","Iran","Iran","Iran (80)","American service members","U.S. service members","USA (185)","","","","Iran; Kuwait","","Iran (80); Kuwait (91)","1",""
"00d220fc50ac","2026-02-28","The Iranian Embassy in India issued a statement refuting any possibility of surrendering to the demands of Israel and the United States. The embassy condemned recent aerial operations conducted by the United States and Israel targeting locations in Iran, including civilian infrastructure, and indicated that such operations are expected to continue.","This morning, the courageous nation of Iran witnessed an aerial operation carried out by the brutal regime of the United States, in collaboration with the corrupt Zionist regime, targeting certain locations within the country.","Iranian Embassy in India ACCUSE Israel and United States","CONFLICT","ACCUSE","-0.3","Iranian Embassy in India","Iranian embassy","Iran (80)","Israel; United States","Israel; United States","Israel (83); USA (185)","Iran","Iran","Iran (80)","Indian Embassy in India; Iran","","India (78); Iran (80)","1",""
"ef74458d23c5","2026-02-28","Following the US-Israeli strikes that killed Iran's supreme leader Ayatollah Ali Khamenei, Iranian forces launched missile and drone attacks across the Middle East, resulting in multiple casualties in Israel and the United Arab Emirates. In response, the US military destroyed the headquarters of the Islamic Revolutionary Guard Corps, marking a significant military action in the ongoing conflict.","Iran retaliated with missile and drone attacks across the Middle East, causing multiple casualties. US destroyed the Islamic Revolutionary Guard Corps headquarters in a major military blow.","Iranian forces ASSAULT United States military and Islamic Revolutionary Guard Corps","CONFLICT","ASSAULT","-0.9","Iranian forces","Iranian military","Iran (80)","United States military; Islamic Revolutionary Guard Corps","United States military; Islamic Revolutionary Guard Corps","USA (185); Iran (80)","","","","Israel; United Arab Emirates","","Israel (83); UAE (182)","1",""
"91eedfb29cf6","2026-02-28","The Islamic Revolution Guard Corps (IRGC) in Iran claimed to have conducted missile strikes on 14 United States military bases in several countries, alleging that hundreds of US troops were killed. The first base targeted was located in Bahrain, specifically the US Fifth Fleet Naval Base, as a retaliation for a joint military attack by Israel and the United States.","The Islamic Revolution Guard Corps (IRGC) in Iran claimed that it targeted 14 United States military bases in several countries following the confrontation between the two nations, killing hundreds of US troops.","Islamic Revolution Guard Corps (IRGC) ASSAULT United States military and US troops","CONFLICT","ASSAULT","-0.9","Islamic Revolution Guard Corps","Islamic Revolutionary Guard Corps","Iran (80)","United States military; US troops","United States military; American troops","USA (185); USA (185)","Israel","Israel","Israel (83)","Iran; Bahrain; United States military bases","","Iran (80); Bahrain (13); USA (185)","1",""
"4b814fa9fbef","2026-02-28","The Iranian military launched drone and missile attacks in retaliation for a US-Israeli attack that occurred on February 28, 2026, which resulted in the deaths of several top Iranian leaders, including Supreme Leader Ayatollah Ali Khamenei. This retaliation caused partial power outages in several areas of Kuwait due to falling debris from intercepted drones.","Kuwaiti Electricity Ministry announced partial power outages in several areas on Sunday from falling debris following the interception of Iranian drones in retaliation for a US-Israeli attack on Iran.","Iranian military ASSAULT United States and Israel","CONFLICT","ASSAULT","-0.9","Iranian military","Iranian military","Iran (80)","United States; Israel","United States; Israel","USA (185); Israel (83)","","","","Iran; Kuwait","","Iran (80); Kuwait (91)","1",""
"c661915182ec","2026-02-27","Iran launched a series of missile strikes targeting U.S. interests in the Gulf region, including U.S. bases in Saudi Arabia and Jordan, in retaliation for U.S.-Israeli joint strikes against Iranian leaders. The strikes included approximately 40 missiles landing in Israel, while the U.S. military in Iraq intercepted at least one missile aimed at U.S. facilities.","The Iranian response targeted all U.S. bases in the Gulf, except for U.S. bases in Oman... Griffin reported that approximately 40 missiles had landed in Israel. Meanwhile, the U.S. military in Iraq intercepted at least one missile targeting U.S. facilities.","Iran ASSAULT U.S. interests in the Gulf region","CONFLICT","ASSAULT","-0.9","Iran","Iran","Iran (80)","U.S. interests in the Gulf region; U.S. bases in Saudi Arabia; U.S. bases in Jordan; U.S. facilities in Iraq","U.S. interests in the Gulf region; U.S. bases in Saudi Arabia; U.S. bases in Jordan; U.S. facilities in Iraq","USA (185); USA (185); USA (185); USA (185)","Israel; Iranian leaders","Israel; Iranian leaders","Israel (83); Iran (80)","Gulf region; Saudi Arabia; Jordan; Israel; Iraq","","Saudi Arabia (151); Jordan (87); Israel (83); Iraq (81)","1",""
"2b047ff84b6e","2026-02-27","Iran launched missile and drone strikes targeting U.S. military facilities in multiple Middle Eastern countries, including Bahrain, Qatar, the United Arab Emirates, Kuwait, and Jordan, as a retaliation against coordinated U.S.–Israeli strikes on Iranian military and nuclear-linked sites. The Iranian Islamic Revolutionary Guard Corps (IRGC) described the operation as a direct response to what they termed 'aggression' against Iranian territory.","Iran launched missile and drone strikes targeting U.S. military facilities in multiple Middle Eastern countries Friday, retaliating after coordinated U.S.–Israeli strikes on Iranian military and nuclear-linked sites.","Iran and the Islamic Revolutionary Guard Corps (IRGC) ASSAULT U.S. military facilities in multiple Middle Eastern countries.","CONFLICT","ASSAULT","-0.9","Iran; Islamic Revolutionary Guard Corps (IRGC)","Iran; Islamic Revolutionary Guard Corps (IRGC)","Iran (80); Iran (80)","U.S. military facilities in Bahrain; U.S. military facilities in Qatar; U.S. military bases in the United Arab Emirates; U.S. military facilities in Kuwait; U.S. military bases in Jordan","U.S. military base in Bahrain; U.S. military facilities in Qatar; U.S. military bases in the United Arab Emirates; United States military bases in Kuwait; U.S. bases in Jordan","USA (185); USA (185); USA (185); USA (185); USA (185)","Israel","Israel","Israel (83)","Bahrawi military base; Qatar; United Arab Emirates; Kuwait; Jordan","","Bahrain (13); Qatar (139); UAE (182); Kuwait (91); Jordan (87)","1",""
"acdfb2244686","2026-02-27","A missile struck an unoccupied section of a US military facility in Bahrain, specifically near the naval installation in the Juffair district, which supports the US Fifth Fleet. The attack raised questions about Iran's intentions, as no casualties were reported among American personnel.","A United States official quoted in a report by Defence Blog stated that 'no casualties' were reported following the strike.","Iran ASSAULT US military personnel at Juffair naval base","CONFLICT","ASSAULT","-0.9","Iran","Iran","Iran (80)","US military personnel at Juffair naval base","US military personnel at Juffair naval base","USA (185)","","","","Unoccupied section of US military facility, Juffair district, Bahrain; Naval installation, Juffair district, Bahrain","","Bahrain (13); Bahrain (13)","1",""
"d93e350b4479","2026-02-27","Iran launched missile strikes targeting Israeli and U.S. military bases across the Gulf region in retaliation for a joint U.S.-Israeli operation against it. The strikes were reported to have been intercepted by Bahrain, Kuwait, Qatar, Jordan, and the United Arab Emirates, with explosions heard in Abu Dhabi and Dubai. Bahrain confirmed a missile attack on the U.S. Fifth Fleet's service center, while Israel activated air defenses nationwide.","Iran launched retaliatory missile strikes on Israeli and U.S. military bases across the Gulf following a joint U.S.-Israeli operation against it.","Iran ASSAULTED Israeli and U.S. military bases and the U.S. Fifth Fleet","CONFLICT","ASSAULT","-0.9","Iran","Iran","Iran (80)","Israeli military bases; U.S. military bases; U.S. Fifth Fleet","Israeli military bases; U.S. military bases; U.S. Fifth Fleet","Israel (83); USA (185); USA (185)","Bahrain; Kuwait; Qatar; Jordan; United Arab Emirates","Bahrain; Kuwait; Qatar; Jordan; United Arab Emirates","Bahrain (13); Kuwait (91); Qatar (139); Jordan (87); UAE (182)","Gulf region; Abu Dhabi; Dubai; Bahrain; Kuwait; Jordan; Qatar; United Arab Emirates; Israel; United States","","UAE (182); UAE (182); Bahrain (13); Kuwait (91); Jordan (87); Qatar (139); UAE (182); Israel (83); USA (185)","49",""
"eb7cb54d0f00","2026-02-27","An Iranian missile attack targeted US bases in the Middle East, leading to the shutdown of airspace and causing chaos at Abu Dhabi International Airport in the United Arab Emirates. The UAE confirmed the attack, which resulted in one civilian death, and subsequently deployed National Guard personnel to secure the airport and manage the situation.","The UAE confirmed the attack, which caused one civilian death, and has deployed National Guard to secure the airport.","Iran ASSAULT US bases in the Middle East and civilians at Abu Dhabi International Airport","CONFLICT","ASSAULT","-0.9","Iran","Iran","Iran (80)","US bases in the Middle East; Civilians at Abu Dhabi International Airport","U.S. military bases in the Middle East; Civilians in Abu Dhabi","USA (185); UAE (182)","","","","US bases in the Middle East; Abu Dhabi International Airport","","UAE (182)","1",""
"b48e4f90e906","2026-02-27","Iranian Foreign Minister Abbas Araghchi warned that any potential ground invasion by the United States would result in severe consequences for American forces. He stated that Iran is fully prepared to confront a possible American ground incursion, which he described as 'a major disaster' for U.S. troops. This warning follows recent coordinated military strikes attributed to the United States and Israel against locations in Iran.","Iran has warned that any potential ground invasion by the United States would lead to severe consequences for American forces, while reiterating that it has not sought a ceasefire despite escalating regional tensions and recent joint military strikes.","Abbas Araghchi THREATENED the United States","CONFLICT","THREATEN","-0.6","Abbas Araghchi","Abbas Araghchi","Iran (80)","United States","United States","USA (185)","Israel","Israel","Israel (83)","Iran","","Iran (80)","1",""
"24d6bcb6ed70","2026-02-26","Iran is preparing a major economic offer aimed at persuading the United States to pursue a diplomatic agreement instead of a military strike during the new round of nuclear negotiations in Geneva. The proposal includes significant investment opportunities in Iran’s oil, gas, and mineral sectors, tailored to appeal to President Donald Trump.","Ahead of a new round of nuclear negotiations in Geneva, Iran is reportedly preparing a major economic offer aimed at persuading the United States to pursue a diplomatic agreement instead of a military strike.","Iran REQUEST United States","CONFLICT","REQUEST","-0.2","Iran","Iran","Iran (80)","United States","United States","USA (185)","Donald Trump","Donald Trump","USA (185)","Geneva","","Switzerland (168)","1",""
"6490876765db","2026-02-26","Upcoming negotiations regarding Tehran's nuclear program are scheduled to take place in Geneva, Switzerland, where Iran is expected to present a draft agreement. This round of talks is critical as it follows increased threats from US President Donald Trump regarding military action if a deal is not reached.","Upcoming talks on Tehran’s nuclear program will decide whether US soldiers 'go to hell or return to America,' Ebrahim Rezaei, an Iranian MP and spokesman for parliament’s National Security and Foreign Policy Committee, has warned.","Iran CONSULT United States","COOPERATION","CONSULT","0.2","Iran","Iran","Iran (80)","United States","United States","USA (185)","","","","Geneva","","Switzerland (168)","1",""
"7127b6b5b6a8","2026-02-26","Iran's Revolutionary Guard Corps (IRGC) announced the closure of the Strait of Hormuz to vessels from the United States, Israel, Europe, and their allies, asserting the right to regulate passage during wartime. The IRGC warned that ships from these nations would be targeted if detected, significantly impacting global shipping as the strait is crucial for oil transport.","Iran’s Revolutionary Guard Corps announced that the Strait of Hormuz will remain closed only to vessels from the United States, Israel, Europe, and their allies.","Iran's Revolutionary Guard Corps (IRGC) THREATEN vessels from the United States, Israel, Europe, and their allies","CONFLICT","THREATEN","-0.6","Iran's Revolutionary Guard Corps (IRGC)","Islamic Revolutionary Guard Corps (IRGC)","Iran (80)","United States; Israel; European countries; their allies","United States; Israel; European countries; their allies","USA (185); Israel (83)","","","","Strait of Hormuz","","Iran (80)","1",""
"702e38689374","2026-02-26","Admiral Ali Shamkhani, secretary of the Iranian Defense Council, stated that Iran is prepared to sign an agreement with the United States regarding its nuclear program, contingent on the US demand to formalize Iran's refusal to develop nuclear weapons. This statement was made during the third round of indirect talks held in Geneva.","If the only US demand for Tehran is to formalize its refusal to create nuclear weapons in the agreement, it can be signed soon, said Admiral Ali Shamkhani, secretary of the Iranian Defense Council.","Admiral Ali Shamkhani AGREE United States","COOPERATION","AGREE","0.5","Admiral Ali Shamkhani","Ali Shamkhani","Iran (80)","United States","United States","USA (185)","","","","Geneva","","Switzerland (168)","1",""
"c20099b61597","2026-02-26","Iran presented a proposal to the US delegation during the Geneva talks, asserting that it has no intentions of developing nuclear weapons. The proposal includes technical and practical tracks, along with data to support this claim, aiming to resolve the nuclear program issue.","The proposal presented by Iran to the US delegation at the Geneva talks includes evidence that Tehran has no plans to develop nuclear weapons, a senior Iranian official told Al Jazeera.","Iran AGREE US delegation","COOPERATION","AGREE","0.5","Iran","Iran","Iran (80)","US delegation","US delegation","USA (185)","","","","Geneva","","Switzerland (168)","1",""
"63e2d416ef31","2026-02-26","Iranian Foreign Minister Abbas Araghchi announced that Iran is prepared to discuss a preliminary version of an agreement with the United States regarding its nuclear program, which would confirm the peaceful nature of Iran's nuclear activities and propose lifting certain sanctions. This discussion is set to take place in Geneva.","According to him, a preliminary version could be discussed by representatives of the two countries in Geneva next Thursday.","Abbas Araghchi CONSULT United States","COOPERATION","CONSULT","0.2","Abbas Araghchi","Abbas Araghchi","Iran (80)","United States","United States","USA (185)","","","","Geneva","","Switzerland (168)","2",""
"271e9b83637d","2026-02-26","Kataeb Hezbollah, an Iran-backed Iraqi armed group, issued a statement urging its fighters to prepare for a potential long war in Iran in response to possible US military strikes. The group warned the US of 'immense losses' should it initiate conflict in the region, emphasizing the strategic importance of Iran to their interests.","Amid American threats and military build-up indicating a dangerous escalation in the region, it is necessary for all fighters to prepare for a potentially long war of attrition.","Kataib Hezbollah THREATEN US military","CONFLICT","THREATEN","-0.6","Kataib Hezbollah","Kataib Hezbollah","Iran (80)","US military","United States military","USA (185)","Iran","Iran","Iran (80)","Iran","","Iran (80)","2",""
"32300b48a2f6","2026-02-26","Iran's Foreign Minister Abbas Araghchi stated that the United States must drop its 'excessive demands' to reach a deal following talks held in Geneva. He emphasized the need for seriousness and realism from the US side to avoid miscalculations.","Iran's Foreign Minister Abbas Araghchi said on Friday that in order to reach a deal, the United States will have to drop its 'excessive demands', after the two sides held talks in Geneva.","Abbas Araghchi REQUEST United States","CONFLICT","REQUEST","-0.2","Abbas Araghchi","Abbas Araghchi","Iran (80)","United States","United States","USA (185)","","","","Geneva","","Switzerland (168)","2",""
"086582bd6a1a","2026-02-26","Iranian officials responded to U.S. President Donald Trump's pressure tactics ahead of critical negotiations in Geneva regarding Tehran's nuclear program. They characterized Trump's remarks as 'big lies' and expressed hope for an agreement through 'honorable diplomacy'. This statement comes as the U.S. has significantly increased its military presence in the Middle East, raising tensions in the region.","Iran pushed back Wednesday against President Trump’s pressure tactics ahead of critical talks in Geneva over Tehran’s nuclear program, alternating between calling his remarks 'big lies' to saying negotiations may yield an agreement through 'honorable diplomacy.'","Iranian officials ACCUSE Donald Trump","CONFLICT","ACCUSE","-0.3","Iranian officials","Iranian officials","Iran (80)","Donald Trump","Donald Trump","USA (185)","","","","Geneva","","Switzerland (168)","15",""
"7524c37a9962","2026-02-25","Iran's Foreign Minister Abbas Araghchi publicly rejected claims made by U.S. President Donald Trump regarding Iran's missile program during a response to Trump's State of the Union address. Araghchi asserted that Iran's missile capabilities are purely defensive and that the country has limited the range of its missiles to 2,000 kilometers, emphasizing that they are intended for deterrence and self-defense.","As reported by AzerNEWS, speaking in response to remarks made during Trump’s State of the Union address, Araghchi said the U.S. president had 'become a victim of fake news.'","Abbas Araghchi ACCUSE Donald Trump","CONFLICT","ACCUSE","-0.2","Abbas Araghchi","Abbas Araghchi","Iran (80)","Donald Trump","Donald Trump","USA (185)","","","","Immaterial","","Immaterial","2",""
"008d82cca8ac","2026-02-25","Iran's Foreign Ministry spokesperson Esmaeil Baghaei publicly rejected remarks made by US President Donald Trump during his 2026 State of the Union address, accusing the US of spreading misinformation regarding Iran's nuclear and missile programs. This statement was made in the context of rising tensions ahead of renewed negotiations between Iran and the US in Geneva.","Iran has vehemently rejected remarks made by US President Donald Trump in his 2026 State of the Union, accusing Washington of spreading 'big lies' about Tehran’s nuclear and missile programs and protest deaths.","Iran's Foreign Ministry spokesperson Esmaili Baghaei ACCUSE Donald Trump","CONFLICT","ACCUSE","-0.3","Esmaiel Baghaei","Esmaili Baghaei","Iran (80)","Donald Trump","Donald Trump","USA (185)","United States","United States","USA (185)","Geneva","","Switzerland (168)","1",""
"097f2a91c2e4","2026-02-25","Iran submitted a draft nuclear agreement to the United States, proposing to reduce uranium enrichment from 60 percent to 3.6 percent and to suspend further enrichment activities for seven years. This proposal indicates Tehran's willingness to negotiate a partial rollback of its nuclear program amidst rising tensions in the Middle East.","An Arab diplomat revealed that Iran has submitted a draft nuclear agreement to United States, offering to reduce uranium enrichment from 60 percent to 3.6 percent. The proposal also includes a seven-year suspension of further enrichment activities.","Iran AGREE United States","COOPERATION","AGREE","0.5","Iran","Iran","Iran (80)","United States","United States","USA (185)","","","","Immaterial","","Immaterial","1",""
"8f0607d7f38f","2026-02-25","Iran's Supreme Leader Ayatollah Ali Khamenei issued a warning regarding the potential consequences of a U.S. military strike, stating that Iran could sink American warships. This statement comes amid heightened tensions as U.S. forces are massing in the Middle East, with Iran facing threats to its leaders, military, and critical infrastructure.","Supreme Leader Ayatollah Ali Khamenei warned that Iran could sink American warships, and top officials have said a U.S. attack would spark regional war.","Ayatollah Ali Khamenei THREATEN United States","CONFLICT","THREATEN","-0.6","Ayatollah Ali Khamenei","Ayatollah Ali Khamenei","Iran (80)","United States","United States","USA (185)","","","","Immaterial","","Immaterial","1",""
"2077c91711d9","2026-02-25","Iran's Foreign Ministry spokesman Esmaeil Baghaei criticized the United States and Israel for spreading disinformation regarding Iran's nuclear program and ballistic missiles during a statement made on the social media platform X. The remarks were made in response to US President Donald Trump's comments about preferring a diplomatic solution with Iran while opposing its acquisition of nuclear weapons.","'Repeat a lie often enough and it becomes the truth,' is a law of propaganda coined by Nazi Joseph Goebbels. This is now systematically used by the U.S. administration and the war profiteers encircling it, particularly the genocidal Israeli regime, to serve their sinister disinformation & misinformation campaign against the Nation of Iran.","Esmaiel Baghaei ACCUSE United States and Israel","CONFLICT","ACCUSE","-0.3","Esmaeil Baghaei","Esmaili Baghaei","Iran (80)","United States; Israel","United States; Israel","USA (185); Israel (83)","Iran; Donald Trump","Iran; Donald Trump","Iran (80); USA (185)","X (social media platform)","","Immaterial","4",""
"5d701b8a970c","2026-02-23","Iran's Deputy Foreign Minister for Political Affairs, Majid Takht Ravanchi, expressed Iran's commitment to securing a nuclear agreement with the United States during an interview. He stated that Iran is prepared to take all necessary steps to conclude negotiations successfully, emphasizing the importance of goodwill from both sides. The remarks were made in the context of ongoing indirect talks, with a third negotiation session scheduled for Geneva.","We are ready to reach an agreement as soon as possible. We want to do whatever necessary to make it happen. We will enter the negotiating room in Geneva with all sincerity and goodwill.","Majid Takht Ravanchi AGREE United States","COOPERATION","AGREE","0.5","Majid Takht Ravanchi","Majid Takht-Ravanchi","Iran (80)","United States","United States","USA (185)","","","","Geneva","","Switzerland (168)","1",""
"31a90a1e7409","2026-02-22","Kazem Gharibabadi, Iran's deputy foreign minister, delivered a warning in Geneva regarding the potential consequences of military action against Iran, following US President Donald Trump's threats related to Iran's nuclear program. The warning emphasized that any aggression would have repercussions beyond Iran's borders and called for international efforts to prevent escalation.","“We call upon all nations committed to peace and justice to take meaningful steps to prevent further escalation,","Kazem Gharibabadi ACCUSE United States and the international community","CONFLICT","ACCUSE","-0.3","Kazem Gharibabadi","Kazem Gharibabadi","Iran (80)","United States; International community","United States; International community","USA (185)","Donald Trump","Donald Trump","USA (185)","Geneva","","Switzerland (168)","1",""
"9750bb941c56","2026-02-22","Iran's foreign ministry, represented by spokesman Esmaeil Baqaei, stated that any US military strike against Iran, regardless of its scale, would be met with a ferocious response, emphasizing that such an action would be considered an act of aggression. This statement was made during a briefing in Tehran amidst rising tensions and US military buildup in the Middle East.","On Monday Iran's foreign ministry reiterated that any strike, even limited, would be 'would be regarded as an act of aggression. Period'. 'And any state would react to an act of aggression as part of its inherent right of self-defence ferociously so that's what we would do,' ministry spokesman Esmaeil Baqaei said at a briefing in Tehran attended by an AFP journalist.","Iran's Foreign Ministry THREATEN United States","CONFLICT","THREATEN","-0.6","Iran's Foreign Ministry","Iranian Foreign Ministry","Iran (80)","United States","United States","USA (185)","","","","Tehran","","Iran (80)","7",""
"a43a550ce72d","2026-02-20","Iranian Foreign Minister Abbas Araghchi announced that Iran plans to finalize a draft deal to send to Washington within the next few days. This announcement comes amid increasing pressure from the Trump administration and the presence of a US carrier strike group in the Mediterranean, indicating a complex backdrop of potential diplomatic negotiations and conflict.","Earlier Friday, Iranian Foreign Minister Abbas Araghchi said in a TV interview that his country was planning to finalize a draft deal in 'the next two to three days' to send to Washington.","Abbas Araghchi REQUEST Washington","CONFLICT","REQUEST","-0.2","Abbas Araghchi","Abbas Araghchi","Iran (80)","Washington","Washington","USA (185)","Trump administration; US carrier strike group","Trump administration; US carrier strike group","USA (185); USA (185)","Immaterial","","Immaterial","1",""
"0ebcb0df6452","2026-02-20","Iranian President Masoud Pezeshkian publicly stated that Iran will not yield to international pressure during ongoing nuclear negotiations with the United States. This declaration was made in response to the consideration of limited military strikes against Iran by U.S. President Donald Trump.","World powers are lining up to force us to bow our heads... but we will not bow our heads despite all the problems that they are creating for us.","Iranian President Masoud Pezeshkian ACCUSE the United States","CONFLICT","ACCUSE","-0.3","Iranian President Masoud Pezeshkian","Iranian President Masoud Pezeshkian","Iran (80)","United States","United States","USA (185)","Donald Trump","Donald Trump","USA (185)","","","","1",""
"2c49a506fddd","2026-02-20","Iranian Oil Minister Mohsen Paknejad indicated that cooperation with the United States in the oil and gas sector remains a possibility amid ongoing nuclear negotiations. He stated that while collaboration is not ruled out, the realization of such cooperation depends on the direction and outcome of the negotiations.","Iran has indicated that cooperation with the United States in the oil and gas sector remains a possibility, as nuclear negotiations between the two countries continue.","Mohsen Paknejad CONSULT United States","COOPERATION","CONSULT","0.2","Mohsen Paknejad","Mohsen Paknejad","Iran (80)","United States","United States","USA (185)","","","","Immaterial","","Immaterial","1",""
"77f3025ea7c7","2026-02-20","Iran's Foreign Minister announced the country's intention to present a draft counterproposal in nuclear discussions with the United States. This announcement comes amid rising tensions and military threats, as U.S. officials have outlined advanced military plans targeting Iranian leadership and strategic locations.","Iran's foreign minister announced the country plans to present a draft counterproposal following nuclear discussions with the United States, raising hopes for progress despite looming military threats.","Iranian Foreign Minister REQUEST United States","CONFLICT","REQUEST","-0.2","Iranian Foreign Minister","Iranian Foreign Minister","Iran (80)","United States","United States","USA (185)","","","","Immaterial","","Immaterial","1",""
"c1083872e5a9","2026-02-20","During Oman-mediated talks in Washington, Iran proposed initiatives to resolve the crisis surrounding its nuclear program and to develop bilateral economic cooperation with the United States, particularly in the oil and gas sector. Iran expressed readiness to discuss purchasing US-made aircraft and granting access to its oil and gas fields, while seeking the lifting of US sanctions.","During Oman-mediated talks with the United States, Iran proposed initiatives aimed not only at resolving the crisis around its nuclear program but also at developing bilateral economic cooperation, including in the oil and gas sector, CBS News reported citing sources.","Iran REQUEST United States","CONFLICT","REQUEST","-0.2","Iran","Iran","Iran (80)","United States","United States","USA (185)","","","","Washington","","USA (185)","3",""
"1106009eccf0","2026-02-19","Iranian President Masoud Pezeshkian announced that recent nuclear negotiations with the United States have produced encouraging signals, while preparing for any scenario ahead of the next round of talks scheduled for Thursday in Geneva, Switzerland. The discussions are aimed at finalizing a deal regarding Iran's nuclear program amidst rising military tensions in the Gulf.","Recent negotiations involved the exchange of practical proposals and yielded encouraging signals. However, we continue to closely monitor US actions and have made all necessary preparations for any potential scenario.","Iranian President Masoud Pezeshkian CONSULT United States","COOPERATION","CONSULT","0.2","Iranian President Masoud Pezeshkian","Iranian President Masoud Pezeshkian","Iran (80)","United States","United States","USA (185)","","","","Geneva","","Switzerland (168)","1",""
"0988eb5008d0","2026-02-19","Iranian President Masoud Pezeshkian announced that recent nuclear negotiations with the United States have produced encouraging signals. He emphasized Iran's preparedness for any scenario ahead of the next round of talks scheduled for Thursday in Geneva, Switzerland, amid rising military tensions in the Gulf.","Iranian President Masoud Pezeshkian said on Sunday that recent nuclear negotiations with the United States have produced 'encouraging signals,' while cautioning that Tehran is prepared for any scenario ahead of another round of talks scheduled for Thursday.","Iranian President Masoud Pezeshkian AGREE with the United States","COOPERATION","AGREE","0.5","Masoud Pezeshkian","Masoud Pezeshkian","Iran (80)","United States","United States","USA (185)","","","","Geneva","","Switzerland (168)","1",""
"e76198b5c2cc","2026-02-19","Iran's Oil Minister Mohsen Paknejad indicated the possibility of cooperation with the United States in the oil and gas sectors during a statement in Tehran. This remark comes amid ongoing indirect nuclear negotiations between Iran and the US, mediated by Oman, suggesting a potential shift in bilateral energy relations.","“Anything is possible,” Mohsen Paknejad said in comments carried by local media when asked about the prospect of Tehran cooperating with Washington in the energy sector.","Mohsen Paknejad AGREE United States","COOPERATION","AGREE","0.5","Mohsen Paknejad","Mohsen Paknejad","Iran (80)","United States","United States","USA (185)","Oman","Oman","Oman (129)","Tehran","","Iran (80)","1",""
"2612b210cef5","2026-02-19","Iran's permanent mission to the United Nations issued a letter warning that Iran will respond decisively and proportionately to any military aggression, specifically addressing the United States, which it stated would bear full responsibility for the consequences. The letter emphasized Iran's right to self-defense under Article 51 of the UN Charter and identified US military bases and assets in the region as legitimate targets in the event of aggression.","Iran's permanent mission to the UN warned that Iran will respond 'decisively and proportionately' to any military aggression, stressing that the United States would bear 'full and direct responsibility' for the consequences, according to a letter obtained Thursday by Anadolu.","Iran's permanent mission to the United Nations THREATEN United States","CONFLICT","THREATEN","-0.6","Iran's permanent mission to the United Nations","Iran's mission to the United Nations","Iran (80)","United States","United States","USA (185)","","","","United Nations; US military bases and assets in the region","","USA (185)","1",""
"ff3f8098543e","2026-02-19","Iran's ambassador to the United Nations, Amir Saeid Iravani, warned that US bases, facilities, and assets would be considered 'legitimate targets' if the United States proceeds with military threats against Iran. This warning was communicated in a letter to UN Secretary General Antonio Guterres and the president of the Security Council, following US President Donald Trump's ultimatum for Iran to negotiate a 'meaningful deal' within ten days.","IRAN HAS WARNED that US bases, facilities and assets would be 'legitimate targets' if the United States follows through on its military threats and attacks.","Amir Saeid Iravani ACCUSE United States","CONFLICT","ACCUSE","-0.3","Amir Saeid Iravani","Amir Saeid Iravani","Iran (80)","United States","United States","USA (185)","Antonio Guterres; United Nations Security Council; Donald Trump","Antonio Guterres; United Nations Security Council; Donald Trump","USA (185)","United Nations Headquarters, New York City","","USA (185)","10",""
