id,event_date,event_summary,source_quote,core_sentence,category,event_type,intensity,actor_raw_names,actor_normalized_names,actor_countries,recipient_raw_names,recipient_normalized_names,recipient_countries,third_party_raw_names,third_party_normalized_names,third_party_countries,location_raw_names,location_normalized_names,location_countries,article_count,article_links
"a5dbfe7b2492","2025-05-01","An Israeli drone strike targeted a vehicle in the southern town of Mais Al-Jabal, Lebanon, resulting in the deaths of one Lebanese national and two Syrian nationals. This incident occurred despite an existing fragile ceasefire between Hezbollah and Israel.","Lebanon’s health ministry said three people were killed in an Israeli drone strike on a vehicle in the country’s south on Thursday, despite a fragile ceasefire between Hezbollah and Israel.","Israeli drone strike ASSAULT Lebanese and Syrian civilians in Mais Al-Jabal, Lebanon","CONFLICT","ASSAULT","-0.9","Israeli drone strike","Israeli drone strike","Israel (83)","Lebanese national; Syrian nationals","Lebanese national; Syrian people","Lebanon (95); Syria (169)","Hezbollah","Hezbollah","Lebanon (95)","Mais Al-Jabal","","Lebanon (95)","1",""
"1a4d59dc1b86","2025-04-27","The Israeli military launched airstrikes on a Hezbollah stronghold in southern Beirut, Lebanon, targeting a site believed to contain precision-guided missiles. This action was part of Israel's ongoing efforts to prevent Hezbollah from strengthening its military capabilities.","The Israeli military launched strikes on a Hezbollah stronghold in southern Beirut Sunday, targeting what it said was a store of 'precision-guided missiles'.","Israeli military ASSAULT Hezbollah","CONFLICT","ASSAULT","-0.9","Israeli military","Israeli military","Israel (83)","Hezbollah","Hezbollah","Lebanon (95)","","","","southern Beirut; Beirut","","Lebanon (95); Lebanon (95)","1",""
"2900f27e663d","2025-04-27","An Israeli drone strike targeted the town of Halta in southern Lebanon, resulting in the death of one individual. This attack occurred despite a ceasefire established in November that ended hostilities between Israel and Hezbollah militants.","Lebanon’s health ministry said an Israeli drone strike Sunday on a border town killed one person, the latest attack despite a November ceasefire that ended a war between Israel and Hezbollah militants.","Israeli drone strike ASSAULT Civilians in Halhoul","CONFLICT","ASSAULT","-0.9","Israeli drone strike","Israeli drone strike","Israel (83)","Civilians in Halhoul","Civilians in Halhoul","Lebanon (95)","Hezbollah militants","Hezbollah","Lebanon (95)","Halti","","Lebanon (95)","1",""
"85d2a91b6be5","2025-04-27","Israel conducted an air strike on Beirut's southern suburbs, targeting a building allegedly used by Hezbollah for storing precision-guided missiles. This action was taken despite an existing ceasefire that had been in place for five months, which aimed to end hostilities between Israel and Hezbollah.","Israel carried out an air strike on Beirut's southern suburbs on Sunday, after ordering an evacuation of a building that it said was being used by the Iranian-backed group Hezbollah.","Israel ASSAULT Hezbollah","CONFLICT","ASSAULT","-0.9","Israel","Israel","Israel (83)","Hezbollah","Hezbollah","Lebanon (95)","","","","Beirut's southern suburbs","","Lebanon (95)","1",""
"31490aa994cd","2025-04-27","The Israeli army conducted an airstrike on a building in southern Beirut used for storing precision missiles belonging to Hezbollah. This action was taken as a response to the perceived threat these missiles posed to Israel, further testing the fragile ceasefire established between the two parties.","The Israeli army said on Sunday it struck a southern Beirut building being used to store precision missiles belonging to Hezbollah.","Israeli army ASSAULTED a building in southern Beirut used for storing precision missiles belonging to Hezbollah.","CONFLICT","ASSAULT","-0.9","Israeli army","Israeli military","Israel (83)","Building in southern Beirut used for storing precision missiles","Building in southern Beirut used for storing precision missiles","Lebanon (95)","Hezbollah","Hezbollah","Lebanon (95)","southern Beirut","","Lebanon (95)","1",""
"fe3566b0dba0","2025-04-27","Israel conducted airstrikes on the Lebanese capital of Beirut, escalating tensions despite an existing cease-fire agreement with Lebanon. The French government condemned these actions and called for Israel to withdraw its troops from five positions in southern Lebanon.","France on Wednesday condemned Israel's recent airstrikes on the Lebanese capital of Beirut, urging the Israeli government to withdraw its troops from five positions in southern Lebanon.","Israel ACCUSE Lebanon","CONFLICT","ACCUSE","-0.3","Israel","Israel","Israel (83)","Lebanon","Lebanon","Lebanon (95)","France","France","France (62)","Beirut; Southern Lebanon","","Lebanon (95); Lebanon (95)","1",""
"fb8dfee34d9c","2025-04-20","An Israeli airstrike targeted a vehicle in Kaoutariyet as-Siyad, located between the southern Lebanese cities of Sidon and Tyre, resulting in one fatality and one injury. This action was reported by the Lebanese ministry.","An “Israeli enemy strike on a vehicle in Kaoutariyet as-Siyad”, located inland between the southern cities of Sidon and Tyre, killed “one person and wounded another”, the ministry said in a statement, Al Jazeera reported.","Israeli airstrike ASSAULT Vehicle in Kaoutariyet as-Siyad","CONFLICT","ASSAULT","-0.9","Israeli airstrike","Israeli airstrike","Israel (83)","Vehicle in Kaoutariyet as-Siyad","Vehicle in Kaoutariyet as-Siyad","Lebanon (95)","","","","Kaoutariyet as-Siyad; Sidon; Tyre","","Lebanon (95); Lebanon (95); Lebanon (95)","1",""
"3c1fb67ae739","2025-04-20","An Israeli airstrike targeted a vehicle in Kaouthariyet al-Saiyad, Lebanon, resulting in the death of one individual and injuries to another. This incident occurred despite an existing ceasefire agreement between Israel and Hezbollah.","An 'Israeli enemy strike on a vehicle in Kaouthariyet al-Saiyad', located inland between the southern cities of Sidon and Tyre, killed 'one person and wounded another', the health ministry said in a statement.","Israeli airstrike ASSAULT vehicle occupants in Kaftariyeh al-Saiyad, Lebanon","CONFLICT","ASSAULT","-0.9","Israeli airstrike","Israeli airstrike","Israel (83)","Vehicle occupants","Vehicle occupants","Lebanon (95)","Hezbollah","Hezbollah","Lebanon (95)","Kaftariyeh al-Saiyad","","Lebanon (95)","1",""
"4f8ff80616e6","2025-04-17","An Israeli drone strike targeted a motorcycle in the southern Lebanese town of Aitaroun, resulting in the death of one individual. This action is reported as a violation of the existing ceasefire agreement between Israel and Lebanon.","An Israeli drone strike killed one person Thursday in the southern Lebanese town of Aitaroun, in the latest violation of a ceasefire agreement, authorities said.","Israeli drone strike ASSAULT Motorist in Aitaroun","CONFLICT","ASSAULT","-0.9","Israeli drone strike","Israeli drone strike","Israel (83)","Motorist in Aitaroun","Motorist in Aitaroun","Lebanon (95)","","","","Aitaroun","","Lebanon (95)","1",""
"1442367fd0ee","2025-04-10","Israeli jets conducted airstrikes on Beirut, Lebanon, which has been described as a violation of the ceasefire agreement. This action has drawn criticism from French President Emmanuel Macron, who has publicly attacked Israeli Prime Minister Benjamin Netanyahu regarding the military operations.","Macron's Fiery Attack On Netanyahu As Israeli Jets Rain Bombs On Beirut; 'Violation Of Ceasefire'","Israeli jets ACCUSE Lebanon","CONFLICT","ACCUSE","-0.3","Israeli jets","Israeli fighter jets","Israel (83)","Lebanon","Lebanon","Lebanon (95)","Emmanuel Macron; Benjamin Netanyahu","Emmanuel Macron; Benjamin Netanyahu","France (62); Israel (83)","Beirut","","Lebanon (95)","1",""
"366c5c4575bc","2025-04-06","The Israel Defence Forces (IDF) conducted an airstrike in southern Lebanon, targeting two Hezbollah operatives who were operating an engineering vehicle in the Zibqin area. The operation aimed to disrupt efforts to restore terrorist infrastructure amid a fragile ceasefire between Hezbollah and Israel.","The Israel Defence Forces said on April 6 that it carried out an airstrike in southern Lebanon targeting two Hezbollah operatives.","Israel Defense Forces ASSAULT Hezbollah operatives","CONFLICT","ASSAULT","-0.9","Israel Defense Forces","Israeli military","Israel (83)","Hezbollah operatives","Hezbollah","Lebanon (95)","","","","southern Lebanon; Zibqani area","","Lebanon (95); Lebanon (95)","1",""
"02ba54802ea5","2025-04-06","Israel conducted airstrikes on a suburb of Beirut, Lebanon, in response to rocket attacks from Hezbollah. This military action is part of the ongoing conflict involving multiple fronts against Israel, including Hamas and Houthis, amid escalating tensions in the region.","Israel Strikes Beirut Suburb After Rocket Attacks From Lebanon","Israel ASSAULT Lebanon","CONFLICT","ASSAULT","-0.9","Israel","Israel","Israel (83)","Lebanon","Lebanon","Lebanon (95)","Hezbollah; Hamas; Houthi","Hezbollah; Hamas; Houthis","Lebanon (95); Palestine (195); Yemen (191)","Beirut","","Lebanon (95)","1",""
"2ae6b70dbca4","2025-04-02","The Israeli military launched airstrikes on military airbases and infrastructure sites in the Syrian cities of Damascus, Hama, and Homs. The strikes targeted the military airport in Hama, the vicinity of the scientific research center in Barzeh, and the T4 airbase in Homs province, aiming to disrupt military capabilities linked to Iran and Hezbollah.","Israel launched airstrikes on military airbases and infrastructure sites in the Syrian cities of Damascus, Hama and Homs on Wednesday, the Israeli military said.","Israeli military ASSAULT Syrian military, Iranian military, and Hezbollah","CONFLICT","ASSAULT","-0.9","Israeli military","Israeli military","Israel (83)","Syrian military; Iranian military; Hezbollah","Syrian military; Iranian military; Hezbollah","Syria (169); Iran (80); Lebanon (95)","","","","Damascus; Hama; Homs; Barzeh; T4 airbase in Homs province","","Syria (169); Syria (169); Syria (169); Syria (169); Syria (169)","1",""
"53bf78546f89","2025-04-01","An Israeli airstrike in south Beirut, Lebanon, resulted in the deaths of four individuals, including Hassan Bdair, a Hezbollah official. The strike occurred at approximately 3:30 am during the Eid al-Fitr holiday, marking the second such attack during a fragile four-month ceasefire.","A Hezbollah official was among four people killed Tuesday in an Israeli strike on south Beirut, Israel and a Hezbollah source said, the second such raid during a fragile four-month ceasefire.","Israeli military ASSAULT Hezbollah and civilians in south Beirut, Lebanon, resulting in the deaths of four individuals including Hezbollah official Hassan Bdayer.","CONFLICT","ASSAULT","-0.9","Israeli military","Israeli military","Israel (83)","Hezbollah; Hassan Bdayer; Civilians in south Beirut","Hezbollah; Hassan Bdayer; Civilians in southern Lebanon","Lebanon (95); Lebanon (95); Lebanon (95)","","","","South Beirut","","Lebanon (95)","1",""
"92d2138f3418","2025-04-01","An Israeli airstrike targeted a Hezbollah official, Hassan Bdeir, in Beirut's southern suburbs, resulting in the deaths of four individuals, including Bdeir, and wounding seven others. The airstrike was conducted as part of Israel's efforts to thwart a planned terror attack against its civilians, further straining the ceasefire with Hezbollah.","An Israeli airstrike killed four people including a Hezbollah official in Beirut's southern suburbs on Tuesday, a Lebanese security source said, further testing a shaky ceasefire between Israel and Iran-backed Hezbollah.","Israeli airstrike ASSAULT Hezbollah and Hassan Bdeir","CONFLICT","ASSAULT","-0.9","Israeli airstrike","Israeli airstrike","Israel (83)","Hezbollah; Hassan Bdeir","Hezbollah; Hassan Bdeir","Lebanon (95); Lebanon (95)","","","","Beirut's southern suburbs","","Lebanon (95)","1",""
"de52465a19a2","2025-04-01","The Israeli Defence Force (IDF) conducted airstrikes in the southern suburb of Dahiyeh, Beirut, targeting a member of the Hezbollah militant group. This attack resulted in the deaths of three individuals and injuries to seven others, following warnings issued to residents about potential strikes after projectiles were launched from southern Lebanon.","THREE PEOPLE WERE killed and a further seven have been left injured in the wake of airstrikes on Beirut’s southern suburbs, the Israeli Defence Force (IDF) has confirmed.","Israeli Defense Force (IDF) ASSAULT Hezbollah militant group member","CONFLICT","ASSAULT","-0.9","Israeli Defense Force (IDF)","Israel Defense Forces (IDF)","Israel (83)","Hezbollah militant group member","Hezbollah","Lebanon (95)","","","","Southern suburb of Dahiyeh, Beirut; Southern Lebanon","","Lebanon (95); Lebanon (95)","1",""
"0f0b33ccac24","2025-04-01","The Israeli military conducted an airstrike in the southern suburbs of Beirut, Lebanon, targeting a member of the Hezbollah militant group. The attack resulted in the deaths of at least three individuals and wounded seven others, as stated by the Lebanese Health Ministry. The Israeli military claimed the strike was aimed at a Hezbollah member who was allegedly assisting the Palestinian Hamas group in attacks against Israel.","The Israeli military struck a building in Beirut's southern suburbs early Tuesday, killing at least three people, in an attack it said targeted a member of the Hezbollah militant group.","Israeli military ASSAULT Hezbollah militant group member","CONFLICT","ASSAULT","-0.9","Israeli military","Israeli military","Israel (83)","Hezbollah militant group member","Hezbollah","Lebanon (95)","Palestinian Hamas group","Hamas","Palestine (195)","Southern suburbs of Beirut","","Lebanon (95)","23",""
"2700e32427e2","2025-04-01","An Israeli airstrike targeted the southern Beirut suburb of Dahiyeh, killing four individuals, including Hassan Ali Badir, identified as a Hezbollah militant and member of Iran’s Islamic Revolutionary Guard Corps. This operation threatens the fragile ceasefire between Israel and Hezbollah, which has been in place for four months.","An Israeli airstrike killed four people in Beirut early Tuesday, the Lebanese health ministry said, rocking an already shaky ceasefire between Israel and Hezbollah.","Israeli airstrike ASSAULT Hezbollah militant Hassan Ali Badir and members of Irane9s Islamic Revolutionary Guard Corps","CONFLICT","ASSAULT","-0.9","Israeli airstrike","Israeli airstrike","Israel (83)","Hezbollah militant Hassan Ali Badir; Members of Irans Islamic Revolutionary Guard Corps","Hezbollah militant Hassan Ali Badir; Iranian Revolutionary Guard","Lebanon (95); Iran (80)","","","","Southern Beirut suburb of Dahiyeh","","Lebanon (95)","1",""
"b4a84ebb499c","2025-03-28","The Israeli military announced an impending attack on a building in the Hadath suburb of Beirut, Lebanon, believed to belong to Hezbollah, and ordered local residents to evacuate. This action marks Israel's first military move against Hezbollah since a ceasefire in November, which has been increasingly violated in recent days.","Israel warned on Friday it would attack a building belonging to Hezbollah in a south Beirut suburb and ordered residents to evacuate, its first such move since a November ceasefire that has been seriously disrupted over the past week.","Israeli military THREATEN Hezbollah and local residents in Hadath suburb, Beirut","CONFLICT","THREATEN","-0.6","Israeli military","Israeli military","Israel (83)","Hezbollah; Local residents of the building in Hadath suburb, Beirut","Hezbollah; Local residents of the building in Hadath suburb, Beirut","Lebanon (95); Lebanon (95)","","","","Hadath suburb, Beirut","","Lebanon (95)","1",""
"daa59267f6c0","2025-03-28","Israel conducted airstrikes in Beirut, Lebanon, targeting areas it identified as threats following rocket fire from Lebanon. This marked the first bombing of Beirut during the ongoing truce with Hezbollah, which has lasted four months. The strikes resulted in five fatalities in southern Lebanon, while Lebanese Prime Minister Nawaf Salam condemned the action as a 'dangerous escalation'.","Israel said on Friday (Mar 28) it will strike anywhere in Lebanon it sees a threat, after rocket fire prompted it to bomb Beirut for the first time during the fragile four-month-old truce with Hezbollah.","Israel ASSAULT Lebanese civilians","CONFLICT","ASSAULT","-0.9","Israel","Israel","Israel (83)","Lebanese civilians","Lebanese civilians","Lebanon (95)","Hezbollah; Nawaf Salam","Hezbollah; Nawaf Salam","Lebanon (95); Lebanon (95)","Beirut; Southern Lebanon","","Lebanon (95); Lebanon (95)","2",""
"46b565af7b4d","2025-03-28","The Israeli military launched a significant retaliatory attack against Lebanon, targeting Beirut’s southern suburbs, known as Dahiyeh, in response to rocket fire from Lebanese territories. This marked the broadest military action by Israel against Lebanon since the ceasefire in November.","Israel on Friday launched the broadest attack against Lebanon since the November ceasefire in retaliation to the firing of rockets from Lebanese territories.","Israeli military ASSAULT Lebanon","CONFLICT","ASSAULT","-0.9","Israeli military","Israeli military","Israel (83)","Lebanon","Lebanon","Lebanon (95)","","","","Dahiyeh, Beirut","","Lebanon (95)","1",""
"940afb22f6e2","2025-03-28","Israel conducted an airstrike on the southern suburbs of Beirut, Lebanon, on International Quds Day, marking the first heavy bombardment in the area since a ceasefire agreement with Hezbollah in November. The attack was condemned by Iranian Foreign Ministry spokesman Esmaeil Baghaei, who stated that it violated Lebanon's territorial integrity and called for international action against Israel's aggression.","Israel carried out the attack on the southern suburbs of Beirut on Friday, the first heavy bombardment there since a ceasefire agreement ended a war between the occupying regime and Hezbollah in November.","Israel ACCUSE Lebanon","CONFLICT","ACCUSE","-0.3","Israel","Israel","Israel (83)","Lebanon","Lebanon","Lebanon (95)","Hezbollah; Iranian Foreign Ministry","Hezbollah; Iranian Foreign Ministry","Lebanon (95); Iran (80)","southern suburbs of Beirut; Beirut; Lebanon","","Lebanon (95); Lebanon (95); Lebanon (95)","2",""
"8bbc03576faf","2025-03-28","The Israeli Air Force conducted a heavy airstrike on a building in the southern suburbs of Hadath, Beirut, Lebanon, targeting a structure associated with Hezbollah. This action marked the first significant bombardment in the area since a truce in November, following an evacuation order issued by the Israeli military for local residents.","Israel’s air force conducted a heavy strike on a building in the southern suburbs of the Lebanese capital on Friday, a witness said, the first heavy bombardment there since a truce in November ended a war between Israel and Hezbollah.","Israeli Air Force ASSAULT Hezbollah and local residents of Hadath","CONFLICT","ASSAULT","-0.9","Israeli Air Force","Israeli Air Force","Israel (83)","Hezbollah; Local residents of Hadath","Hezbollah; Local residents of Hadath","Lebanon (95); Lebanon (95)","","","","southern suburbs of Hadath; Beirut; Lebanon","","Lebanon (95); Lebanon (95); Lebanon (95)","2",""
"d0f7ea25a95a","2025-03-28","The Israeli military intercepted one of two projectiles launched from Lebanon, with the second landing in Lebanese territory. Israel's Defence Minister, Israel Katz, stated that Lebanon is fully responsible for the missile attack targeting the Galilee region and warned of a forceful response to any threats against Israel's security.","The Israeli military announced on Friday that it intercepted one of two projectiles launched from Lebanon, with the second landing inside Lebanese territory.","Israel Defense Minister Israel Katz THREATEN Lebanon","CONFLICT","THREATEN","-0.6","Israel Defense Minister Israel Katz","Israel Defense Minister Israel Katz","Israel (83)","Lebanon","Lebanon","Lebanon (95)","","","","Galilee region; Lebanon","","Israel (83); Lebanon (95)","1",""
"c08fec30d10d","2025-03-28","Israel launched an airstrike on Beirut, Lebanon, targeting a drone storage facility used by Hezbollah. This action intensified tensions following a ceasefire agreement in November 2024, with Israel alleging that Hezbollah was hiding weapons among civilians. The strike occurred in the Dahiyeh area, a densely populated zone, and was preceded by accusations from Israel that Hezbollah had launched projectiles into northern Israel.","For the first time since a ceasefire agreement in November 2024, Israel launched an airstrike on the Lebanese capital, Beirut, intensifying tensions with Hezbollah and raising international alarm.","Israel ASSAULT Hezbollah","CONFLICT","ASSAULT","-0.9","Israel","Israel","Israel (83)","Hezbollah","Hezbollah","Lebanon (95)","Civilians in Lebanon; Civilians in northern Israel","Civilians in southern Lebanon; Israeli civilians","Lebanon (95); Israel (83)","Beirut; Dahiyeh; Northern Israel","","Lebanon (95); Lebanon (95); Israel (83)","6",""
"d8638c875fe6","2025-03-28","The Israeli military conducted attacks in southern Lebanon targeting members of the pro-Iranian Hezbollah militia, resulting in the deaths of at least three individuals. The attacks occurred while Hezbollah members were reportedly transporting weapons, and a Hezbollah commander was also killed in a separate incident.","At least three people have been killed in Israeli attacks in Lebanon, Lebanese media reported.","Israeli military ASSAULT Hezbollah militia and fighters","CONFLICT","ASSAULT","-0.9","Israeli military","Israeli military","Israel (83)","Hezbollah militia; Hezbollah fighters","Hezbollah; Hezbollah","Lebanon (95); Lebanon (95)","","","","southern Lebanon","","Lebanon (95)","2",""
"647528a39b76","2025-03-22","Israeli artillery and airstrikes targeted southern Lebanon, marking a significant escalation in hostilities that threaten the ceasefire established with Hezbollah. This incident involved the interception of three rockets fired from Lebanon towards Israel by the Israeli air force, and resulted in injuries in the Lebanese border village of Kafr Kila.","Israeli artillery and airstrikes hit southern Lebanon on Saturday, in a fresh clash endangering the shaky truce that ended a year-long conflict against Hezbollah, as 40 survivors of Hamas captivity called on the Israeli government to halt the 'endless war'.","Israeli artillery and airstrikes ASSAULT southern Lebanon and Lebanese civilians in Kafr Kila","CONFLICT","ASSAULT","-0.9","Israeli artillery; Israeli airstrikes","Israeli artillery; Israeli airstrike","Israel (83); Israel (83)","Southern Lebanon; Lebanese civilians in Kafr Kila","Lebanon; Lebanese civilians in Kafr Kila","Lebanon (95); Lebanon (95)","Hezbollah","Hezbollah","Lebanon (95)","Southern Lebanon; Kafr Kila","","Lebanon (95); Lebanon (95)","1",""
"ffba30e55b89","2025-03-22","The Israeli military conducted airstrikes in southern Lebanon, specifically targeting the town of Touline, resulting in the deaths of two individuals, including a girl. This action was in response to a rocket attack from Lebanon, which was reportedly intercepted. Hezbollah denied any involvement in the rocket fire and condemned the Israeli strikes as a dangerous escalation.","Zionists conducted deadly strikes on Lebanon Saturday in response to a rocket attack from across the border, as militant group Hezbollah denied responsibility for the launch.","Israeli military ASSAULT Civilians in Touline","CONFLICT","ASSAULT","-0.9","Israeli military","Israeli military","Israel (83)","Civilians in Touline","Civilians in Touline","Lebanon (95)","Hezbollah","Hezbollah","Lebanon (95)","southern Lebanon; Touline","","Lebanon (95); Lebanon (95)","1",""
"b986ff2b5eb9","2025-03-22","The Israeli military conducted an air strike in Tyre, south Lebanon, resulting in one death and seven injuries. This action is part of a series of air strikes in Lebanon, marking the most intense aerial assault in four months, and it threatens the fragile truce with Hizbullah.","The attacks came after Israel carried out a strike in Tyre, south Lebanon, on Saturday, killing one and wounding seven people and endangering the shaky truce that ended a year-long conflict against Hizbullah.","Israeli military ASSAULTED Hizbullah in Tyre, south Lebanon.","CONFLICT","ASSAULT","-0.9","Israeli military","Israeli military","Israel (83)","Hizballullah","Hizballullah","Lebanon (95)","","","","Tyre; South Lebanon","","Lebanon (95); Lebanon (95)","1",""
"0359e5088219","2025-03-22","Israeli artillery and airstrikes targeted two towns in southern Lebanon, following the launch of three rockets from a Lebanese district. This military action was part of escalating tensions, with Lebanese Prime Minister Nawaf Salam warning that Lebanon risks being drawn into a new war due to these military operations.","Salam warned of renewed military operations on the southern border, because of the risks they carry dragging the country into a new war, which will bring woes to Lebanon and the Lebanese people.","Israeli artillery and airstrikes ASSAULT Lebanese towns","CONFLICT","ASSAULT","-0.9","Israeli artillery; Israeli airstrikes","Israeli artillery; Israeli airstrike","Israel (83); Israel (83)","Lebanese towns","Lebanese towns","Lebanon (95)","Lebanese Prime Minister Nawaf Salam","Lebanese Prime Minister Nawaf Salam","Lebanon (95)","southern Lebanon; Lebanese district","","Lebanon (95); Lebanon (95)","1",""
"4d003e4ca69e","2025-03-22","The Zionist entity conducted military strikes on Syria and Lebanon, resulting in the deaths of eight individuals according to Lebanon's health ministry. This escalation is noted as the most intense since a ceasefire in November, with both sides accusing each other of violating the truce.","Lebanon’s health ministry said eight people have been killed in Zionist strikes.","Zionist entity ASSAULT Individuals in Syria and Lebanon","CONFLICT","ASSAULT","-0.9","Zionist entity","Zionist entity","Israel (83)","Individuals in Syria; Individuals in Lebanon","Syrian people; Lebanese people","Syria (169); Lebanon (95)","","","","Syria; Lebanon","","Syria (169); Lebanon (95)","1",""
"26de636a423a","2025-03-22","The Israeli military conducted airstrikes on the village of Touline in southern Lebanon, resulting in the deaths of two individuals, including a child, and injuring eight others. This action was part of Israel's response to missile strikes allegedly launched by Hezbollah on the Israeli city of Metulla, amidst escalating tensions in the region.","In retaliatory airstrikes by Israel on Lebanon, two people, including a child, were killed. The strikes took place on Saturday, March 22, as part of Israel’s response to escalating tensions in the region.","Israeli military ASSAULT Residents of Touline","CONFLICT","ASSAULT","-0.9","Israeli military","Israeli military","Israel (83)","Residents of Touline","Residents of Touline","Lebanon (95)","Hezbollah","Hezbollah","Lebanon (95)","Touline; Metulla","","Lebanon (95); Israel (83)","1",""
"929551ed73eb","2025-03-22","Israel launched airstrikes targeting Hezbollah positions in southern Lebanon following a rocket attack into its territory. Israeli Prime Minister Benjamin Netanyahu instructed the Israel Defense Forces (IDF) to act against terror targets in Lebanon, while the Israeli military confirmed intercepting three rockets aimed at the northern town of Metula. The airstrikes resulted in one reported fatality in Lebanon.","Israel has launched fresh airstrikes on Hezbollah targets in southern Lebanon following the first rocket attack into its territory since a ceasefire agreement came into effect in November.","Israel and Israel Defense Forces (IDF) ASSAULT Hezbollah and terrorists in Lebanon","CONFLICT","ASSAULT","-0.9","Israel; Israel Defense Forces (IDF)","Israel; Israel Defense Forces (IDF)","Israel (83); Israel (83)","Hezbollah; Terrorists in Lebanon","Hezbollah; Terrorist targets in southern Lebanon","Lebanon (95)","","","","southern Lebanon; Metula","","Lebanon (95); Lebanon (95)","1",""
"b3a107e28e1c","2025-03-22","Israeli artillery and airstrikes targeted south Lebanon in response to the interception of rockets fired from Lebanese territory. This military action threatens the fragile ceasefire established after a year-long conflict with Hezbollah, which denied involvement in the rocket launches.","Israeli artillery and airstrikes hit south Lebanon on Saturday (Mar 22) after Israel said it had intercepted rockets fired from across the border, a clash endangering a shaky truce that ended a year-long war between Israel and Lebanese armed group Hezbollah.","Israeli artillery and airstrips ASSAULT Lebanese territory","CONFLICT","ASSAULT","-0.9","Israeli artillery and airstrikes","Israeli artillery","Israel (83)","Lebanese territory","Lebanese state","Lebanon (95)","Hezbollah","Hezbollah","Lebanon (95)","South Lebanon","","Lebanon (95)","1",""
"75115189927f","2025-03-22","The Israeli army intercepted three rockets that were launched from Lebanon towards the Metula area in northern Israel. This incident occurred in the context of heightened tensions following a recent Israeli aerial campaign on Gaza, and it marks the first rocket attack from Lebanon in three months.","The Israeli army claimed on Saturday that it had intercepted three rockets launched from Lebanon toward the Metula area in northern Israel.","Israeli army ASSAULT Unknown members of Hezbollah","CONFLICT","ASSAULT","-0.9","Israeli army","Israeli military","Israel (83)","Unknown militants of Hezbollah","Unknown militants of Hezbollah","Lebanon (95)","","","","Metula area, northern Israel; Lebanon","","Israel (83); Lebanon (95)","1",""
"3d6ac9204d35","2025-03-22","Israeli military vehicles breached the border fence with Lebanon and conducted bulldozing operations in the Qatmoun Valley near Rmeish in Nabatieh province. This incursion was condemned by the Lebanese army as a violation of UN Security Council Resolution 1701 and a ceasefire agreement.","BEIRUT Israeli military vehicles breached a border fence with Lebanon and conducted bulldozing operations before withdrawing from the area, the Lebanese army said on Sunday.","Israeli military ACCUSE Lebanese army","CONFLICT","ACCUSE","-0.2","Israeli military","Israeli military","Israel (83)","Lebanese army","Lebanese army","Lebanon (95)","United Nations Security Council","United Nations Security Council","United Nations","Qatmoun Valley near Rmeish, Nabatieh province","","Lebanon (95)","1",""
"19edc1f42fdb","2025-03-22","An Israeli drone strike targeted a car in Aita al-Shaab, Lebanon, resulting in the death of one Lebanese citizen. This incident occurred during a period of heightened tensions following a ceasefire in the conflict with Hezbollah.","""The Israeli enemy raid with a drone on a car in Aita al-Shaab led to the death of one citizen,"" the health ministry said, after the official National News Agency (NNA) had reported the strike on the southern village.","Israeli drone strike ASSAULT Lebanese citizen","CONFLICT","ASSAULT","-0.9","Israeli drone strike","Israeli drone strike","Israel (83)","Lebanese citizen","Lebanese civilians","Lebanon (95)","Hezbollah","Hezbollah","Lebanon (95)","Aita al-Shaab","","Lebanon (95)","1",""
"51d42b57177d","2025-03-22","Israel launched a military strike on Lebanon in retaliation for rocket attacks on Israeli targets, resulting in the deaths of six individuals. The strike targeted Hezbollah command centers and rocket launchers in response to the firing of six rockets toward the Israeli town of Metula, three of which were intercepted. This incident marks the heaviest exchange of fire since the ceasefire with Hezbollah began nearly four months ago.","Israel launched a strike on Lebanon on Saturday in retaliation for rockets on Israeli targets, killing six people in the heaviest exchange of fire since its ceasefire with the militant group Hezbollah began nearly four months ago.","Israel ASSAULT Hezbollah","CONFLICT","ASSAULT","-0.9","Israel","Israel","Israel (83)","Hezbollah","Hezbollah","Lebanon (95)","","","","Lebanon; Metula","","Lebanon (95); Israel (83)","70",""
"3783ee1c48b3","2025-03-17","An Israeli airstrike targeted a vehicle in the town of Yohmor, Nabatieh province, southern Lebanon, resulting in one death and three injuries. This incident is reported as a violation of the existing ceasefire agreement between Israel and Hezbollah.","One person was killed and three others were injured in an Israeli airstrike in southern Lebanon on Monday, in a new violation of a ceasefire agreement, the Lebanese Health Ministry said.","Israeli airstrike ASSAULTED a vehicle in Yohmor, Lebanon","CONFLICT","ASSAULT","-0.9","Israeli airstrike","Israeli airstrike","Israel (83)","Vehicle in Yohmor","Vehicle in Yohmor","Lebanon (95)","Hezbollah","Hezbollah","Lebanon (95)","Yohmor, Nabatieh governorate","","Lebanon (95)","1",""
