id,event_date,event_summary,source_quote,core_sentence,category,event_type,intensity,actor_raw_names,actor_normalized_names,actor_countries,recipient_raw_names,recipient_normalized_names,recipient_countries,third_party_raw_names,third_party_normalized_names,third_party_countries,location_raw_names,location_normalized_names,location_countries,article_count,article_links
"8b947a9facae","2024-10-15","Hezbollah’s Deputy Secretary-General Naim Qassem made a statement in Dubai reinforcing the group's alliance with Iran and its stance on the conflict with Israel. He emphasized Hezbollah's belief in the legitimacy of their resistance and mentioned ongoing clashes along the border, asserting that Hezbollah's missiles can reach deep into Israeli territory.","Hezbollah’s Deputy Secretary-General Naim Qassem highlighted on Tuesday the group’s close alliance with Iran, stating that the group was 'proud of Iran and its role in the region.'","Hezbollah ACCUSE Israel","CONFLICT","ACCUSE","-0.3","Hezbollah","Hezbollah","Lebanon (95)","Israel","Israel","Israel (83)","Iran","Iran","Iran (80)","Dubai","","UAE (182)","1",""
"4552af45fd58","2024-10-15","Caretaker Prime Minister Najib Mikati announced that Lebanon is prepared to increase the army's presence in the south from 4,500 to between 7,000 and 11,000 soldiers following a ceasefire. This statement comes amid reports of brief Israeli cross-border incursions into south Lebanon.","Caretaker Prime Minister Najib Mikati said Tuesday that Lebanon was ready to bolster the army’s presence in the south after any ceasefire, adding that Israeli troops were making brief cross-border incursions.","Najib Mikati AGREE Israel","COOPERATION","AGREE","0.5","Najib Mikati","Najib Mikati","Lebanon (95)","Israel","Israel","Israel (83)","","","","South Lebanon","","Lebanon (95)","1",""
"bd6c3dd83ac8","2024-10-15","Hezbollah, led by acting leader Naim Kassem, announced an intention to increase its strikes on Israel following a deadly strike in northern Lebanon that resulted in at least 22 fatalities. This declaration is part of the group's ongoing military actions against Israel, which have been occurring since October 7, 2023.","Hezbollah on Tuesday vowed to increase its strikes on Israel. This came after a deadly strike in northern Lebanon claimed the lives of at least 22 people.","Hezbollah THREATEN Israel","CONFLICT","THREATEN","-0.6","Hezbollah","Hezbollah","Lebanon (95)","Israel","Israel","Israel (83)","","","","Israel; Lebanon","","Israel (83); Lebanon (95)","2",""
"0e2338318eaa","2024-10-14","Hezbollah launched a retaliatory attack on the Israeli naval base in Haifa, targeting the Stella Maris base with rockets. This operation aimed to support the Palestinian resistance in Gaza and defend Lebanon against Israeli aggression, while also honoring Hezbollah’s martyred leader Sayyed Hassan Nasrallah.","Hezbollah rockets targeted the Stella Maris base of the Zionist regime in the occupied port of Haifa on Monday, Press TV reported.","Hezbollah ASSAULT Israeli naval base in Haifa","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli naval base in Haifa","Israeli naval base in Haifa","Israel (83)","Palestinian resistance in Gaza; Lebanon; Sayyed Hassan Nasrallah","Palestinian resistance; Lebanon; Hassan Nasrallah","Palestine (195); Lebanon (95); Lebanon (95)","Haifa; Gaza","","Israel (83); Palestine (195)","1",""
"7f9a3caf3788","2024-10-13","Hezbollah conducted a drone strike on a training base of the Golani Brigade in Binyamina, southern Haifa, Israel, resulting in the deaths of four individuals and injuries to over 60 others. This attack is notable as it successfully bypassed Israel's air defense system, leading to significant casualties amidst ongoing military actions between Israel and Hezbollah.","A drone strike by Hezbollah on northern Israel killed four and wounded over 60 people on Sunday as the Israeli military expanded its bombardment of Lebanon and troops battled militants across the border.","Hezbollah ASSAULT Golani Brigade training base and Israeli military personnel","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Golani Brigade training base; Israeli military personnel","Golani Brigade training base; Israeli security personnel","Israel (83); Israel (83)","","","","Binyamina","","Israel (83)","3",""
"78095b944cc6","2024-10-11","Lebanon's foreign ministry criticized Israel for allegedly targeting the UN Interim Force in Lebanon's (UNIFIL) main base in Ras Naqura, amid international condemnation of Israeli airstrikes on UN positions in Lebanon. The situation has raised concerns regarding the safety of UN personnel deployed in the area.","Lebanon's foreign ministry on Friday criticized what it described as the Israeli 'targeting' of UNIFIL's main base in Ras Naqura.","Lebanon's foreign ministry ACCUSE Israel","CONFLICT","ACCUSE","-0.3","Lebanon's foreign ministry","Lebanese Foreign Minister","Lebanon (95)","Israel","Israel","Israel (83)","United Nations Interim Force in Lebanon (UNIFIL); UN personnel","United Nations Interim Force in Lebanon (UNIFIL); UN personnel","United Nations; United Nations","Ras Naqoura","","Lebanon (95)","2",""
"e761b9076686","2024-10-11","Hezbollah launched an air attack using explosive-laden drones on the Israeli Air Defense Command base located in Kiryat Elazar, Haifa, targeting the base as part of its military operations against Israeli forces. This attack was part of a broader series of operations that included rocket barrages aimed at gatherings of Israeli soldiers in various locations around Haifa.","“We launched an air attack with a squadron of explosive-laden drones on Friday on the Air Defense Command base in Kiryat Elazar in Haifa.”","Hezbollah ASSAULTED the Israeli Air Defense Command base and soldiers.","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli Air Defense Command base; Israeli soldiers","Air defense position in southern Israel; Israeli military","Israel (83); Israel (83)","","","","Kiryat El Herzliya, Haifa; Haifa","","Israel (83); Israel (83)","9",""
"cd777460b291","2024-10-08","Hezbollah launched approximately 180 rockets into Israel, targeting areas as far south as Haifa. In response, the Israeli military deployed additional ground troops into southern Lebanon and conducted an airstrike that resulted in the death of a senior Hezbollah commander. This escalation has led to tens of thousands of Israelis evacuating their homes near the Lebanese border.","Hezbollah fired another barrage of rockets into Israel on Tuesday, and the militant group’s acting leader vowed to keep up pressure that has forced tens of thousands of Israelis from their homes near the Lebanese border.","Hezbollah ASSAULT Israel","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israel","Israel","Israel (83)","","","","Israel; Lebanon; Haifa; southern Lebanon; Lebanese border","","Israel (83); Lebanon (95); Israel (83); Lebanon (95); Lebanon (95)","3",""
"192ea07b29e1","2024-10-08","Hezbollah's deputy leader Naim Qassem publicly expressed support for a ceasefire mediated by Speaker of Parliament Nabih Berri, following recent Israeli military operations that resulted in the deaths of key Hezbollah leaders. This statement marks a potential shift in Hezbollah's approach amidst escalating tensions and regional anxieties.","In a surprising move, Hezbollah's deputy leader Naim Qassem publicly supported efforts for a ceasefire mediated by Speaker of Parliament Nabih Berri.","Naim Qassem AGREE Israel","COOPERATION","AGREE","0.5","Naim Qassem","Naim Qassem","Lebanon (95)","Israel","Israel","Israel (83)","Nabih Berri","Nabih Berri","Lebanon (95)","Immaterial","","Immaterial","3",""
"cf51c9781da1","2024-10-07","Hezbollah launched a series of rockets targeting Haifa, Israel's third-largest city, resulting in injuries and property damage. The attack specifically aimed at a military base south of Haifa, with reports indicating that two rockets struck Haifa and five others hit Tiberias, approximately 65 km away.","Hezbollah rockets hit Haifa, Israel's third-largest city, Israeli police said early on Monday, and Israeli media reported 10 people were injured in the country's north.","Hezbollah ASSAULT Haifa and Tiberias","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Haifa; Tiberias","Haifa; Tiberias","Israel (83); Israel (83)","","","","Haifa; Tiberias; Military base south of Haifa","","Israel (83); Israel (83); Israel (83)","1",""
"d04f9d2e4637","2024-10-06","Hezbollah launched a barrage of 'Fadi 1' missiles at the Carmel military base located south of Haifa, Israel, in retaliation for attacks on civilians. The action resulted in reported casualties.","In retaliation for the attacks on civilians and the massacres committed by the Zionist enemy, the Islamic Resistance launched a barrage of 'Fadi 1' missiles at the Carmel base south of Haifa on Sunday evening.","Hezbollah ASSAULT Israeli military personnel at the Caramel military base","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli military personnel at the Caramel military base","Israeli military personnel at the Caramel military base","Israel (83)","","","","Caramel military base, south of Haifa","","Israel (83)","1",""
"1f9797035b00","2024-10-02","Israeli troops engaged in combat with Hezbollah militants in southern Lebanon, resulting in the deaths of eight Israeli Defence Forces (IDF) soldiers. This incident marks Israel's first combat losses since initiating cross-border raids earlier in the week, amidst ongoing fighting between the two sides.","Israeli troops and Hezbollah militants clashed in Lebanon on Wednesday with the Israeli Defence Forces (IDF) announcing the deaths of eight of its soldiers.","Hezbollah militants ASSAULT Israeli troops","CONFLICT","ASSAULT","-0.9","Hezbollah militants","Hezbollah","Lebanon (95)","Israeli troops","Israeli military","Israel (83)","","","","southern Lebanon","","Lebanon (95)","1",""
"35777fbbf153","2024-10-02","Hezbollah launched an artillery strike on a large concentration of Israel Defense Forces (IDF) troops near the kibbutz of Misgav Am, which has been declared a closed military zone in northern Israel. This action is part of the ongoing tensions and military responses in the region.","Lebanese Shia movement Hezbollah said on Wednesday that it had launched an artillery strike on a large concentration of Israel Defense Forces (IDF) troops near the kibbutz of Misgav Am, a recently declared closed military zone in northern Israel.","Hezbollah ASSAULT Israel Defense Forces (IDF) troops","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israel Defense Forces (IDF) troops","Israel Defense Forces (IDF)","Israel (83)","","","","Misgav Am","","Israel (83)","1",""
"cd8bec4c12da","2024-10-01","Hezbollah launched a missile attack involving 100 missiles targeting various areas in Israel, including Haifa and other regions. This action is part of escalating tensions following the death of Hezbollah leader Nasrallah.","Huge New Missile Attack On Haifa, Other Israeli Areas; 100 Missiles Launched By Hezbollah Fighters","Hezbollah ASSAULT Israel","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israel","Israel","Israel (83)","Nasrallah","Nasrallah","Lebanon (95)","Israel; Haifa","","Israel (83); Israel (83)","2",""
"6029fca96732","2024-09-30","The Lebanese government, led by caretaker Prime Minister Najib Mikati, announced its readiness to fully implement UN Security Council Resolution 1701, which aims to end Hezbollah's armed presence south of the Litani River. This decision includes deploying the Lebanese army to the area, approximately 30 km from Lebanon's southern border, as part of efforts to establish a ceasefire with Israel.","Mikati said Lebanon was ready to fully implement UN Security Council Resolution 1701 and deploy the army south of the river, which lies about 30 km (around 20 miles) from Lebanon's southern border.","Lebanese government AGREE Hezbollah and Israel to a ceasefire and deploy Lebanese army in southern Lebanon","COOPERATION","AGREE","0.5","Lebanese government","Lebanese government","Lebanon (95)","Hezbollah; Israel","Hezbollah; Israel","Lebanon (95); Israel (83)","United Nations Security Council; Najib Mikati","United Nations Security Council; Najib Mikati","Lebanon (95)","Litani River; Southern Lebanon","","Lebanon (95); Lebanon (95)","2",""
"656060aaf801","2024-09-30","Hezbollah's deputy chief Naim Qassem announced the group's commitment to continue fighting against Israel and readiness to confront any potential Israeli ground operation into Lebanon. This statement follows the death of their leader Hassan Nasrallah in an air strike, which significantly impacted the group.","Hezbollah vowed on Monday to keep fighting Israel and said it was ready to face any ground operation into Lebanon, after its leader was killed in an air strike that dealt the group a seismic blow.","Hezbollah AGREE Israel","COOPERATION","AGREE","0.5","Hezbollah","Hezbollah","Lebanon (95)","Israel","Israel","Israel (83)","Naim Qassem; Hezbollah","Naim Qassem; Hezbollah","Lebanon (95); Lebanon (95)","Lebanon","","Lebanon (95)","1",""
"2fae6f6aa5bf","2024-09-30","Hezbollah's deputy leader, Naim Qassem, addressed troops in an undisclosed location, stating that the group is prepared to confront any Israeli ground invasion of Lebanon. This statement comes in the context of ongoing Israeli airstrikes that have resulted in significant casualties and displacement in Lebanon.","Hezbollah fighters are primed to confront any Israeli ground invasion of Lebanon, the group's deputy leader Naim Qassem said on Monday in his first public speech since Israeli airstrikes killed its veteran chief Hassan Nasrallah last week.","Naim Qassem THREATEN Israeli troops","CONFLICT","THREATEN","-0.6","Naim Qassem","Naim Qassem","Lebanon (95)","Israeli troops","Israeli military","Israel (83)","","","","Unspecified location","","Lebanon (95)","1",""
"4db57c2f52a7","2024-09-30","Lebanon’s Prime Minister Najib Mikati called for a ceasefire in the ongoing conflict between Israel and Hezbollah during a meeting with French Foreign Minister Jean-Noel Barrot in Beirut. The meeting aimed to address the Israeli aggression against Lebanon and to revive international appeals for a ceasefire, emphasizing the importance of applying United Nations Security Council resolution 1701.","Lebanon’s Prime Minister Najib Mikati on Monday called for a ceasefire in the fighting between Israel and Hezbollah during a meeting with French Foreign Minister Jean-Noel Barrot in Beirut.","Najib Mikati REQUEST Israel and Hezbollah","CONFLICT","REQUEST","-0.2","Najib Mikati","Najib Mikati","Lebanon (95)","Israel; Hezbollah","Israel; Hezbollah","Israel (83); Lebanon (95)","France; United Nations Security Council","France; United Nations Security Council","France (62)","Beirut","","Lebanon (95)","4",""
"b85f23d1606c","2024-09-29","The uMkhonto weSizwe Party (MKP) condemned the planned Israeli ground invasion of Lebanon, characterizing it as a violation of Lebanon's sovereignty and a dangerous escalation that could lead to widespread conflict. The MKP called on the international community to recognize the serious consequences of this invasion and to work towards de-escalation and peace.","MKP condemns planned Israeli ground invasion of Lebanon 29 September 2024 The uMkhonto weSizwe Party strongly condemns any form of Israeli ground invasion of Lebanon.","uMkhoun We Sra'a Party (MKP) ACCUSE Israeli government and international community","CONFLICT","ACCUSE","-0.3","uMkhoun We Sra'a Party (MKP)","uMkhoun We Sra'a Party (MKP)","Lebanon (95)","Israeli government; International community","Israeli government; International community","Israel (83)","Lebanon","Lebanon","Lebanon (95)","Lebanon","","Lebanon (95)","1",""
"fe9e290a004c","2024-09-28","Hezbollah launched a salvo of Fadi-3 missiles targeting the Israeli Ramat-David air base, located southeast of Haifa, as part of its response to the Israeli military offensive in Lebanon and Gaza. The Israeli army confirmed the detection of around five rockets launched from southern Lebanon aimed at the Haifa Bay area and the central Galilee, with some intercepted by air defense systems.","Hezbollah announced on Saturday that it launched a salvo of Fadi-3 missiles targeting the Israeli Ramat-David air base, located southeast of Haifa.","Hezbollah ASSAULTED the Israeli military with a salvo of Fadi-3 missiles.","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli military","Israeli military","Israel (83)","","","","Fadi-3 missile site; Israeli Ramat-David air base; Haifa Bay area; central Galilee; southern Lebanon","","Lebanon (95); Israel (83); Israel (83); Israel (83); Lebanon (95)","2",""
"16a080488fad","2024-09-28","Lebanon's Information Minister Ziad Makary announced during a cabinet session that diplomatic efforts for a ceasefire with Israel are ongoing following the confirmed death of Hezbollah leader Hassan Nasrallah. The Lebanese government is actively seeking a ceasefire amidst heightened tensions along the border with Israel.","Diplomatic efforts to achieve a ceasefire are ongoing. The Prime Minister is not falling short, but the matter is not that easy.","Lebanese government REQUEST Israel","CONFLICT","REQUEST","-0.3","Lebanese government","Lebanese government","Lebanon (95)","Israel","Israel","Israel (83)","Ziad Makar; Hezbollah; Hassan Nasrallah","Ziad Makar; Hezbollah; Hassan Nasrallah","Lebanon (95); Lebanon (95); Lebanon (95)","Lebanon; Israel","","Lebanon (95); Israel (83)","1",""
"d51320be7fec","2024-09-27","Hezbollah confirmed the death of its leader, Hassan Nasrallah, due to an Israeli strike in Beirut, Lebanon. This incident has raised concerns about the potential for the conflict to escalate into a regional war, prompting Australian Foreign Minister Penny Wong to urge Australians to evacuate Lebanon and call for a ceasefire.","Hassan Nasrallah was killed in the Lebanese capital of Beirut on Friday, sharpening fears the conflict could widen into a regional war.","Hezbollah ACCUSE Israel","CONFLICT","ACCUSE","-0.3","Hezbollah","Hezbollah","Lebanon (95)","Israel","Israel","Israel (83)","Hassan Nasrallah; Australian Foreign Minister Penny Wong","Hassan Nasrallah; Australian Foreign Minister Penny Wong","Lebanon (95); Australia (9)","Beirut; Lebanon","","Lebanon (95); Lebanon (95)","2",""
"c26d5fa2e5a1","2024-09-27","Hezbollah issued a threat to Israel following the assassination of its leader, Hassan Nasrallah, in an Israeli airstrike in Beirut. The group vowed to continue its 'holy war' against Israel in response to the airstrike campaign aimed at destroying Hezbollah amidst ongoing conflict.","The Lebanese militant group threatened to continue its 'holy war' following their leaders death in Beirut yesterday after Israel's huge airstrike campaign.","Hezbollah THREATEN Israel","CONFLICT","THREATEN","-0.6","Hezbollah","Hezbollah","Lebanon (95)","Israel","Israel","Israel (83)","Hassan Nasrallah","Hassan Nasrallah","Lebanon (95)","Beirut","","Lebanon (95)","1",""
"dd7bd6f651c3","2024-09-26","Hezbollah launched rocket attacks targeting the Rafael Electronics Company and the Kiryat Motzkin settlement in northern Israel. This action was taken in support of the Palestinian people in Gaza and in defense of Lebanon and its people amid escalating cross-border warfare with Israel.","BEIRUT Lebanese group Hezbollah hit a settlement and several military sites in northern Israel on Thursday amid an escalation in cross-border warfare with Israel.","Hezbollah ASSAULT Rafael Electronics Company and Kiryat Motaz","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Rafael Electronics Company; Kiryat Motaz","Rafael Electronics Company; Kiryat Motaz","Israel (83); Israel (83)","Palestinian people; Lebanon","Palestinians; Lebanon","Palestine (195); Lebanon (95)","Northern Israel; Gaza","","Israel (83); Palestine (195)","1",""
"e1fa311c56f4","2024-09-26","The Israeli military reported that nearly 80 rockets were fired from Lebanon by Hezbollah towards northern Israel, specifically targeting settlements in the Upper Galilee. This action followed an Israeli airstrike in Beirut that killed Muhammad Hussein Sarour, the head of Hezbollah's aerial force unit.","Israel said Thursday that it detected nearly 80 rockets fired from Lebanon towards its northern regions, causing fires and damage, according to local media.","Hezbollah ASSAULT Northern Israel","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Northern Israel","Southern Israel","Israel (83)","","","","Lebanon; Upper Galilee; Northern Israel; Beirut","","Lebanon (95); Lebanon (95); Israel (83); Lebanon (95)","1",""
"4ffe0de263ed","2024-09-26","Hezbollah launched rocket barrages targeting several Israeli military bases, including the Ami'ad base, the Birya base, and areas around Safed, in response to Israeli airstrikes on Lebanon. This action was part of Hezbollah's defense of Lebanon and its people against what they termed 'barbaric Israeli attacks'.","""Defending Lebanon and its people, and in response to the barbaric Israeli attacks on cities, villages, and civilians in Lebanon, Hezbollah fighters targeted Safed with 80 rockets,"" Hezbollah said in a statement.","Hezbollah ASSAULT Israeli military bases","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli military bases","Israeli military bases","Israel (83)","Lebanon","Lebanon","Lebanon (95)","Amiqiy military base; Birya military base; Safed","","Israel (83); Israel (83); Israel (83)","2",""
"4f4e6535f91d","2024-09-26","Hezbollah launched missiles targeting an Israeli military factory, intelligence headquarters, and a Jewish settlement in Israel. This action is part of ongoing hostilities amid the broader conflict involving Hamas and Israel.","Hezbollah Falaq Missiles 'Bomb' Israeli Military Factory, Intel HQ, Jewish Settlement","Hezbollah ASSAULT Israeli military facility, intelligence headquarters, and a Jewish settlement in Israel","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli military facility; Israeli intelligence headquarters; Jewish settlement in Israel","Israeli military sites; Israeli intelligence agencies; Israeli settlements","Israel (83); Israel (83); Israel (83)","Hamas","Hamas","Palestine (195)","Israel","","Israel (83)","1",""
"c107f18ef097","2024-09-25","Hezbollah launched a ballistic missile at Tel Aviv, Israel, early on September 25, 2024, in response to Israeli airstrikes on Lebanon that resulted in significant casualties. The Israeli military intercepted the missile, which triggered air raid sirens in Tel Aviv and central Israel, and subsequently struck the launch site in southern Lebanon.","Hezbollah launched a ballistic missile at Tel Aviv early on Wednesday, in a further escalation after Israel carried out strikes on Lebanon that killed hundreds of people.","Hezbollah ASSAULT Israel","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israel","Israel","Israel (83)","","","","Tel Aviv; central Israel; southern Lebanon","","Israel (83); Israel (83); Lebanon (95)","3",""
"f6e5ecfa3b97","2024-09-25","Lebanese Prime Minister Najib Mikati participated in a United Nations Security Council (UNSC) emergency meeting in New York, where he welcomed a temporary ceasefire proposal for Lebanon and urged the international community to compel Israel to restore regional security. He emphasized the need for Israel's commitment to enforcing international resolutions to implement the proposal.","""My presence aims to come out of this session with a serious solution based on the combined efforts of all members of the Security Council to pressure Israel to immediately cease fire on all fronts and restore security and stability to our region,"" Mikati said.","Najib Mikati REQUESTED the United Nations Security Council, the international community, and Israel to enforce a temporary ceasefire and restore regional security in Lebanon.","CONFLICT","REQUEST","-0.3","Najib Mikati","Najib Mikati","Lebanon (95)","United Nations Security Council; International community; Israel","United Nations Security Council; International community; Israel","Israel (83)","","","","New York","","USA (185)","3",""
"7621d739d50f","2024-09-25","Lebanese Prime Minister Najib Mikati welcomed a joint call for a temporary cease-fire between Israel and Hezbollah during a Security Council session in Istanbul. The call, made by the US, EU, and nine other nations, urged both parties to agree to a 21-day cease-fire amid escalating cross-border attacks.","Late on Wednesday, the US, EU, and nine other nations urged the two sides to agree to a 21-day cease-fire.","Najib Mikati ACCUSE Israel and Hezbollah","CONFLICT","ACCUSE","-0.2","Najib Mikati","Najib Mikati","Lebanon (95)","Israel; Hezbollah","Israel; Hezbollah","Israel (83); Lebanon (95)","United States; European Union; United Nations Security Council","United States; European Union; United Nations Security Council","USA (185)","Istanbul","","Türkiye (177)","1",""
"1b117a88bc9a","2024-09-24","Hezbollah launched a barrage of rockets against Israeli air bases, including the Megiddo airfield near northern Afula, in response to Israeli air strikes that had occurred the previous day. This exchange of fire is part of an escalating conflict following Israel's military actions that resulted in significant casualties in Lebanon.","Hezbollah said on Tuesday that it launched a barrage of rockets against Israeli air bases, including the Megiddo airfield near northern Afula, and on an explosives factory about 60km (37 miles) into Israel.","Hezbollah ASSAULT Israeli military","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli military","Israeli military","Israel (83)","","","","Megiddo airfield near northern Afula; Lebanon","","Israel (83); Lebanon (95)","2",""
"9d5fd9579c6e","2024-09-23","Hezbollah's deputy leader Naim Qassem delivered a public speech in Beirut, Lebanon, asserting that the group is prepared to confront any potential Israeli ground invasion. This statement follows a series of Israeli airstrikes that have targeted Hezbollah and resulted in significant casualties among Lebanese civilians.","""We will face any possibility and we are ready if the Israelis decide to enter by land and the resistance forces are ready for a ground engagement,"" he said in an address from an undisclosed location.","Naim Qassem THREATEN Israel","CONFLICT","THREATEN","-0.6","Naim Qassem","Naim Qassem","Lebanon (95)","Israel","Israel","Israel (83)","Hezbollah; Lebanese civilians","Hezbollah; Lebanese civilians","Lebanon (95); Lebanon (95)","Beirut","","Lebanon (95)","2",""
"9e053f310d5f","2024-09-22","On September 22, 2024, Hezbollah launched an attack targeting Israeli military-industrial complexes, specifically the Rafael Electronics Company north of Haifa, Israel, using dozens of missiles. This action was described as an initial response to previous incidents involving walkie-talkies and pager explosions in Lebanon, which had resulted in significant casualties.","Hezbollah on Sunday announced it had targeted Israeli military-industrial complexes north of Haifa, with Israel reporting three people injured in the attack.","Hezbollah ASSAULT Israeli military-industrial complexes","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli military-industrial complexes","Israeli military-industrial complexes","Israel (83)","","","","Rafael Industrial Complex; Haifa","","Israel (83); Israel (83)","2",""
"d4e8eac514b4","2024-09-22","Hezbollah launched more than 100 rockets into northern Israel in response to an Israeli airstrike in Beirut that killed 45 people. This escalation follows a series of attacks last week targeting communications devices used by Hezbollah members, leading to significant casualties. Israeli Prime Minister Benjamin Netanyahu vowed to take necessary actions against Hezbollah to restore security in northern Israel.","Netanyahu suggested that Israel would take “whatever action was necessary” to restore security in the north and allow people to return to their homes.","Hezbollah ASSAULT Israel","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israel","Israel","Israel (83)","","","","northern Israel; Beirut","","Israel (83); Lebanon (95)","6",""
"946df9ddea6b","2024-09-22","Hezbollah launched 115 rockets into northern Israel as an initial response to Israeli attacks in Lebanon. The strikes targeted military facilities and the Ramat David military base, resulting in at least four injuries in northern Israel. In retaliation, the Israel Defense Forces (IDF) continued their campaign of cross-border strikes against Hezbollah targets in Lebanon.","Hezbollah said the barrage was 'an initial response' to Israel's pager and walkie-talkie attacks in Lebanon last week.","Hezbollah ASSAULT Israel Defense Forces (IDF)","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israel Defense Forces (IDF)","Israel Defense Forces (IDF)","Israel (83)","","","","Northern Israel; Lebanon","","Israel (83); Lebanon (95)","2",""
"21bc35fad99a","2024-09-21","Rockets were fired from Lebanon toward the northern Israeli cities of Haifa and Nazareth, triggering alarms. The Israeli army reported that 15 rockets were launched, with one missile hitting Nazareth and causing a fire. In response, Israel's air defense systems intercepted missiles, leading to explosions in the air.","JERUSALEM Rockets were fired from Lebanon toward the northern Israeli cities of Haifa and Nazareth, triggering alarms late Saturday.","Lebanese militants ASSAULT Israeli civilians in Haifa and Nazareth","CONFLICT","ASSAULT","-0.9","Lebanese militants","Lebanese militants","Lebanon (95)","Israeli civilians in Haifa and Nazareth","Israeli civilians","Israel (83)","","","","Haifa; Nazareth","","Israel (83); Israel (83)","1",""
"a4f3f666ebb1","2024-09-20","Hezbollah claimed responsibility for a rocket attack on an Israeli military base located near Galilee. This incident is part of ongoing tensions between the two groups.","Hezbollah Claims Rocket Attack On Israeli Military Base Near Galilee: Report","Hezbollah ASSAULT Israeli military base near Galilee","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli military base near Galilee","Israeli military bases","Israel (83)","","","","Galilee","","Israel (83)","1",""
"03eadfb8c230","2024-09-20","Hezbollah launched twin attacks on Israeli positions in Safed using missiles and drones, following a series of reported strikes against Israeli sites and troops within a 12-hour period.","Hezbollah Hits Northern Israel with Drones and Rockets, IDF Reports","Hezbollah ASSAULT Israeli military positions in Safed","CONFLICT","ASSAULT","-0.9","Hezbollah","Hezbollah","Lebanon (95)","Israeli military positions in Safed","Israeli military positions","Israel (83)","","","","Sufed","","Israel (83)","1",""
"9874d4f75ce6","2024-09-19","Two Israeli military personnel, including officer Nael Fwarsy and soldier Tomer Keren, were killed in separate attacks on the northern border with southern Lebanon. Fwarsy was killed by a drone in western Galilee, while Keren was killed by an anti-tank missile strike in Mount Rameh. Another soldier was reported injured in the missile strike.","Two Israeli military personnel, including an officer, were killed and another was injured in attacks on the northern border with southern Lebanon on Thursday, the army said.","Unknown militants of Hezbollah ASSAULT Israeli military personnel including Nael Faresy, Tomer Keren, and another Israeli soldier.","CONFLICT","ASSAULT","-0.9","Unknown militants of Hezbollah","Hezbollah","Lebanon (95)","Nael Faresy; Tomer Keren; Another Israeli soldier","Nael Faresy; Tomer Keren; Israeli soldier","Israel (83); Israel (83); Israel (83)","","","","Western Galili; Mount Rumeh; Northern border with southern Lebanon","","Israel (83); Israel (83); Israel (83)","1",""
"3283ebaa1378","2024-09-17","Lebanon filed a complaint with the UN Security Council against Israel regarding a drone strike that occurred on September 7, 2024, which killed four firefighters in the town of Froun, southern Lebanon. The complaint, submitted by Lebanon's mission to the UN, condemns Israel's attacks on relief workers and calls for accountability and adherence to international laws.","Lebanon filed a new complaint with the UN Security Council against Israel on Tuesday over a deadly airstrike that killed four firefighters.","Lebanon ACCUSE Israel","CONFLICT","ACCUSE","-0.3","Lebanon","Lebanon","Lebanon (95)","Israel","Israel","Israel (83)","UN Security Council; UN","United Nations Security Council; UN","United Nations; United Nations","Froun; Southern Lebanon","","Lebanon (95); Lebanon (95)","1",""
"af58d685391e","2024-09-17","Hezbollah, a Lebanese armed group, issued a warning of retaliation against Israel following a coordinated attack on September 17, 2024, which resulted in 12 fatalities and over 2,800 injuries in Lebanon and parts of Syria. The group stated that Israel would face 'a difficult reckoning' for the attack, which has heightened fears of escalating conflict in the region.","In a statement on Wednesday, the Lebanese armed group warned that Israel awaits 'a difficult reckoning' for the coordinated attack on Tuesday, which killed 12 people and injured more than 2,800 in Lebanon and in parts of Syria.","Hezbollah THREATEN Israel","CONFLICT","THREATEN","-0.6","Hezbollah","Hezbollah","Lebanon (95)","Israel","Israel","Israel (83)","","","","Lebanon; Syria","","Lebanon (95); Syria (169)","1",""
